wavelength,spectrum,dev
1.89116698371269,430710.19814279233,146372.5247752633
1.8911808367404297,245633.44901054908,76974.70553689793
1.8911946880671118,366115.8355370657,163065.9927121039
1.891208537693017,499015.2956770773,216735.6056235263
1.8912223856184296,412828.7705929497,164469.4186138477
1.8912362318436284,510913.27525071736,228941.22090067135
1.891250076368895,499490.1249238346,243383.9622608855
1.8912639191945086,415142.5916042236,168770.84640325318
1.8912777603207498,315464.9026379585,111132.77089617343
1.8912915997478974,435763.22129444,150403.5514127665
1.891305437476229,550951.1775838282,183325.3089747563
1.8913192735060236,629706.8684627585,240099.2757362304
1.8913331078375584,579405.4146583163,293976.97788622155
1.8913469404711105,373043.0659630732,153562.04048347415
1.8913607714069565,649478.7560512119,392149.97864645463
1.8913746006453729,7354230.49975377,41141319.781670816
1.8913884281866338,-2571869.346534451,6333666.233614416
1.8914022540310154,4163958.6803289074,19451705.576231133
1.8914160781787928,1333741.0610699018,2138271.0994511703
1.8914299006302386,1064459.9806490077,1734371.2308601718
1.8914437213856272,-3256432.821617205,21246474.449761666
1.8914575404452314,-194688.31907840417,317438.04190540314
1.8914713578093238,779324.8325046266,2038764.0786899547
1.8914851734781775,2286898.245716566,22014157.237905614
1.891498987452062,-32582829.881068595,12246084503.345232
1.8915127997312497,-55272.130663378644,272105.42824825994
1.8915266103160113,-80628.1147442317,278535.1494937807
1.8915404192066163,-88152.15155830976,124456.82165964409
1.891554226403335,-124952.869072795,190872.36800449615
1.8915680319064356,478443.31705169554,13696006.280847907
1.8915818357161875,66386.1538435756,183609.93310166107
1.8915956378328576,1387986.7583617026,8032001.100775835
1.8916094382567146,-264760.8918644587,299713.4487438889
1.8916232369880246,-309152.2307935137,448256.71359445894
1.8916370340270554,-236612.95481570766,274635.9591974285
1.891650829374072,-223184.91803735745,388639.27906529495
1.8916646230293406,167571.26637728195,504246.347732952
1.8916784149931267,102007.00024030522,1241369.4494492314
1.8916922052656935,-198861.18213878723,218262.9507562653
1.8917059938473062,-99065.33770245359,94406.08663962386
1.8917197807382282,-160253.5003392589,175517.20431957964
1.8917335659387229,-30995.27746334849,95982.24267490249
1.8917473494490524,73146.24599627127,101926.97404162618
1.8917611312694786,68270.70940215734,401195.7512772244
1.8917749114002635,1119500.6264576805,2435458.3912888826
